class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24
idle,0.621727705001831,0.6996297240257263,-0.3058754801750183,0.9948134422302246,0.3282381296157837,0.720859706401825,0.10998696088790894,0.9971885681152344,0.6899230480194092,1.0415937900543213,-0.40694659948349,0.3414044678211212,0.17701515555381775,0.9593385457992554,0.21190312504768372,0.5348845720291138,0.675723135471344,1.4720467329025269,-0.6121652722358704,0.10281716287136078,0.0008553766529075801,1.0692389011383057,-0.07605953514575958,0.4126373529434204,0.6864663362503052,1.5940660238265991,-0.6746354103088379,0.1272747963666916,-0.059122227132320404,1.104356288909912,-0.13372598588466644,0.38982582092285156,0.6508738994598389,1.5821716785430908,-0.724448025226593,0.20189891755580902,-0.048111531883478165,1.095543384552002,-0.2020057737827301,0.5404682159423828,0.6427101492881775,1.5328072309494019,-0.6409608125686646,0.19919535517692566,-0.022431228309869766,1.090893268585205,-0.12604817748069763,0.558990478515625,0.5789873600006104,1.5362160205841064,-0.12971961498260498,0.0006105889333412051,0.367744505405426,1.513851284980774,0.1328076422214508,0.0010996055789291859
idle,0.6217647790908813,0.6997804641723633,-0.30628734827041626,0.9950217604637146,0.3282777667045593,0.7208854556083679,0.10810287296772003,0.997295618057251,0.6899106502532959,1.0410749912261963,-0.4066733717918396,0.3442128002643585,0.1775493025779724,0.9592090845108032,0.21229064464569092,0.5418080687522888,0.6757370233535767,1.471658706665039,-0.6124846339225769,0.10187589377164841,0.0008982575382106006,1.0691766738891602,-0.07576452940702438,0.4131079316139221,0.6864902973175049,1.5939010381698608,-0.6750469207763672,0.1251271814107895,-0.05847526341676712,1.1045798063278198,-0.13358457386493683,0.38773882389068604,0.6509274244308472,1.5820308923721313,-0.7249311804771423,0.19873164594173431,-0.04742027074098587,1.0960431098937988,-0.20352280139923096,0.537939190864563,0.6427332162857056,1.5325100421905518,-0.6412516832351685,0.19644659757614136,-0.02190789207816124,1.0912975072860718,-0.12626108527183533,0.5573761463165283,0.5801624655723572,1.5360636711120605,-0.12980546057224274,0.0006203269003890455,0.36822739243507385,1.5140942335128784,0.1328904926776886,0.0011186912888661027
idle,0.6218634247779846,0.6999432444572449,-0.2957703471183777,0.9953016042709351,0.3282197117805481,0.7208988666534424,0.1013021245598793,0.9974296689033508,0.6899667978286743,1.0410860776901245,-0.3974919617176056,0.3467917740345001,0.17782369256019592,0.9591980576515198,0.17838773131370544,0.5477825999259949,0.675808310508728,1.472451090812683,-0.606401801109314,0.10041791200637817,0.0013958836207166314,1.0700069665908813,-0.13074591755867004,0.41307663917541504,0.6865384578704834,1.5944387912750244,-0.667941689491272,0.1231110692024231,-0.0584697425365448,1.104459524154663,-0.19182267785072327,0.38720858097076416,0.6509605050086975,1.5825244188308716,-0.7172728180885315,0.1961338222026825,-0.04739977791905403,1.0958218574523926,-0.2584207057952881,0.5374363660812378,0.6427503824234009,1.533273696899414,-0.6352301239967346,0.19457277655601501,-0.021854989230632782,1.091289758682251,-0.18039652705192566,0.5582237839698792,0.5809751152992249,1.5360493659973145,-0.12484221160411835,0.0006290761521086097,0.36842554807662964,1.5145492553710938,0.1279980093240738,0.0011361836222931743
idle,0.6219415068626404,0.7002100944519043,-0.2954176664352417,0.9955090880393982,0.32822442054748535,0.7209185361862183,0.09394579380750656,0.9975070953369141,0.6900398135185242,1.041111707687378,-0.39947161078453064,0.34705132246017456,0.17825177311897278,0.9591037034988403,0.16796842217445374,0.5451368689537048,0.6758443117141724,1.472989797592163,-0.6136242151260376,0.09912934899330139,0.0020514079369604588,1.0693501234054565,-0.1556563675403595,0.41032710671424866,0.6867119073867798,1.594977855682373,-0.6772668361663818,0.12189903855323792,-0.05839158967137337,1.1029822826385498,-0.21833567321300507,0.38563352823257446,0.6510254144668579,1.5828211307525635,-0.7277706861495972,0.194731205701828,-0.047422051429748535,1.0938851833343506,-0.28745442628860474,0.5357943177223206,0.6427711844444275,1.5335750579833984,-0.6434366106987,0.1934291124343872,-0.021838415414094925,1.0899513959884644,-0.20664171874523163,0.5572233200073242,0.5813528895378113,1.5355855226516724,-0.12325241416692734,0.0006402686703950167,0.3685242235660553,1.5145894289016724,0.12638384103775024,0.0011458862572908401
idle,0.6220406889915466,0.7003754377365112,-0.29585596919059753,0.9957060813903809,0.32823866605758667,0.7208629250526428,0.09363645315170288,0.9975775480270386,0.6900453567504883,1.0411231517791748,-0.3997933864593506,0.34890586137771606,0.17971506714820862,0.9587448239326477,0.17388443648815155,0.5457504391670227,0.6744632720947266,1.471902847290039,-0.6144150495529175,0.09779105335474014,0.0037105511873960495,1.0684146881103516,-0.13207674026489258,0.40861764550209045,0.6845065355300903,1.5933407545089722,-0.6776201128959656,0.1202268898487091,-0.057828377932310104,1.0993149280548096,-0.19281844794750214,0.3842407763004303,0.6480046510696411,1.5804107189178467,-0.7287155389785767,0.192504420876503,-0.04719170555472374,1.0910630226135254,-0.2632550895214081,0.5344464778900146,0.6399186253547668,1.5312474966049194,-0.6442694664001465,0.1913251429796219,-0.021348631009459496,1.0877224206924438,-0.18319354951381683,0.5567177534103394,0.5819501280784607,1.535614013671875,-0.12245532125234604,0.0006398475379683077,0.3688564896583557,1.5151952505111694,0.1256249099969864,0.0011397055350244045
idle,0.622165858745575,0.7005013227462769,-0.3047303855419159,0.9959291815757751,0.32829299569129944,0.7208990454673767,0.09600932151079178,0.997651219367981,0.690189778804779,1.0411739349365234,-0.4055909514427185,0.35502129793167114,0.17997124791145325,0.9587197303771973,0.18636199831962585,0.5468113422393799,0.6744880080223083,1.472584843635559,-0.6193438768386841,0.09858749806880951,0.004844670183956623,1.0670195817947388,-0.12182961404323578,0.4091482162475586,0.6845596432685852,1.5946406126022339,-0.6852055191993713,0.12021180987358093,-0.057709235697984695,1.095887541770935,-0.1821335256099701,0.3837157189846039,0.6480578184127808,1.5816376209259033,-0.7347067594528198,0.1926099956035614,-0.04719553887844086,1.0874770879745483,-0.2533230483531952,0.5336121916770935,0.6399230360984802,1.5320268869400024,-0.6483356952667236,0.19158890843391418,-0.021347785368561745,1.0844390392303467,-0.17321443557739258,0.5566096901893616,0.5819768905639648,1.535792589187622,-0.12402055412530899,0.0006502194446511567,0.36883631348609924,1.5158133506774902,0.12722033262252808,0.0011504817521199584
idle,0.6223040819168091,0.7006840705871582,-0.30464082956314087,0.9960805177688599,0.3286636769771576,0.7208408117294312,0.10893839597702026,0.9977111220359802,0.689949631690979,1.0412102937698364,-0.40569496154785156,0.35512879490852356,0.1816088706254959,0.9586640000343323,0.20369474589824677,0.5441020727157593,0.6728554368019104,1.4727168083190918,-0.6181899309158325,0.0981767475605011,0.006752668414264917,1.0647059679031372,-0.10721701383590698,0.40927863121032715,0.682131826877594,1.5947136878967285,-0.6833208799362183,0.11957017332315445,-0.05688243359327316,1.0909291505813599,-0.16516922414302826,0.384064644575119,0.6456795930862427,1.5816340446472168,-0.7308107614517212,0.19189314544200897,-0.04689308628439903,1.0829792022705078,-0.23532459139823914,0.5339974761009216,0.6378490328788757,1.53200364112854,-0.6462239623069763,0.19085274636745453,-0.010046188719570637,1.0664290189743042,-0.15847697854042053,0.5572426319122314,0.5820885896682739,1.5357882976531982,-0.1254415214061737,0.0006528595113195479,0.3690297603607178,1.5160555839538574,0.12859730422496796,0.001155372359789908
idle,0.6223064064979553,0.700778603553772,-0.2985154092311859,0.9961764216423035,0.3286745548248291,0.720820963382721,0.11072506755590439,0.9977493286132812,0.6899465322494507,1.0410107374191284,-0.4040301442146301,0.3539881408214569,0.181599959731102,0.9586740136146545,0.20668582618236542,0.541504442691803,0.6722744107246399,1.4729313850402832,-0.6174504160881042,0.09736964106559753,0.006681748665869236,1.064253807067871,-0.09415757656097412,0.4098408818244934,0.6813767552375793,1.5950024127960205,-0.6817432045936584,0.11882786452770233,-0.05746697261929512,1.0897297859191895,-0.15091049671173096,0.3850069046020508,0.6447765827178955,1.581763505935669,-0.7286444902420044,0.19116735458374023,-0.048014186322689056,1.08165442943573,-0.21860738098621368,0.5352506637573242,0.6370867490768433,1.5320688486099243,-0.6453540921211243,0.19015301764011383,-0.014533467590808868,1.067602515220642,-0.1442050039768219,0.5583558082580566,0.5820807218551636,1.5357086658477783,-0.12539392709732056,0.0006487534265033901,0.3690728545188904,1.5160959959030151,0.1285322606563568,0.0011481281835585833
idle,0.6223615407943726,0.7008650898933411,-0.2982054054737091,0.9962725639343262,0.32868486642837524,0.7206613421440125,0.11010001599788666,0.9978216290473938,0.6899280548095703,1.041048288345337,-0.4005165994167328,0.3513985872268677,0.1818350851535797,0.9586130976676941,0.19787950813770294,0.5412840247154236,0.6716673970222473,1.4729067087173462,-0.6089364290237427,0.09621065109968185,0.006941343192011118,1.0639280080795288,-0.11827696859836578,0.41174978017807007,0.6804283261299133,1.5948089361190796,-0.6710848212242126,0.117760568857193,-0.05733194947242737,1.089267373085022,-0.1778794229030609,0.38776445388793945,0.6439594030380249,1.5815069675445557,-0.7174216508865356,0.1899835765361786,-0.04783683270215988,1.081217646598816,-0.2442624270915985,0.5385398864746094,0.6364153623580933,1.5317747592926025,-0.6363531947135925,0.18888607621192932,-0.014759466052055359,1.066043496131897,-0.16826894879341125,0.5615993142127991,0.5820790529251099,1.5357937812805176,-0.124691441655159,0.0006327089504338801,0.3690022826194763,1.5162272453308105,0.12783436477184296,0.001127486233599484
idle,0.6223739385604858,0.7008921504020691,-0.3017559051513672,0.9963553547859192,0.3287311792373657,0.720519483089447,0.11226372420787811,0.9978508353233337,0.6898322701454163,1.0410557985305786,-0.40554913878440857,0.35497164726257324,0.18266619741916656,0.9582568407058716,0.20625147223472595,0.5396807789802551,0.6716811060905457,1.4713218212127686,-0.6140753626823425,0.09715473651885986,0.007074169814586639,1.0632537603378296,-0.11473969370126724,0.41258007287979126,0.6804776191711426,1.5929648876190186,-0.677574098110199,0.11836151778697968,-0.057253532111644745,1.0887047052383423,-0.17414113879203796,0.38799849152565,0.6441434621810913,1.579517126083374,-0.7257453203201294,0.1907183825969696,-0.04780799150466919,1.080844759941101,-0.24251362681388855,0.5384564399719238,0.63652104139328,1.529749870300293,-0.6419004201889038,0.18921522796154022,-0.015261931344866753,1.0664745569229126,-0.16496574878692627,0.561328649520874,0.5820434093475342,1.535792589187622,-0.1258564293384552,0.0006438722484745085,0.36899322271347046,1.516244888305664,0.1289863884449005,0.0011454751947894692
idle,0.6223399639129639,0.7008532881736755,-0.30146461725234985,0.9963099956512451,0.32872888445854187,0.7204594016075134,0.11800666153430939,0.9978335499763489,0.6898320913314819,1.0409876108169556,-0.408109188079834,0.3534192740917206,0.18254400789737701,0.9582462906837463,0.22022636234760284,0.5366907119750977,0.671714186668396,1.471595287322998,-0.6212815642356873,0.09841442108154297,0.006847362965345383,1.0632778406143188,-0.0587867870926857,0.4165323078632355,0.6807583570480347,1.593489408493042,-0.6860848069190979,0.12061110883951187,-0.05732098966836929,1.08940589427948,-0.11255286633968353,0.3928191661834717,0.6447933912277222,1.5797388553619385,-0.7355160117149353,0.19407056272029877,-0.04820186644792557,1.0809597969055176,-0.18119992315769196,0.5434179306030273,0.6370388269424438,1.5300345420837402,-0.6501824259757996,0.19224488735198975,-0.017006766051054,1.0685757398605347,-0.10896188020706177,0.5654772520065308,0.5812891125679016,1.5357779264450073,-0.12613390386104584,0.0006352647324092686,0.3686830401420593,1.5162240266799927,0.12923568487167358,0.0011337116593495011
idle,0.6223076581954956,0.7002047896385193,-0.3042272627353668,0.9963893890380859,0.3287530541419983,0.7204601764678955,0.13050390779972076,0.9978809356689453,0.6898345947265625,1.0410170555114746,-0.41046375036239624,0.35377785563468933,0.18228846788406372,0.958250105381012,0.2683775722980499,0.5433663725852966,0.6717596054077148,1.4737553596496582,-0.6098940968513489,0.09690168499946594,0.006091976538300514,1.0633502006530762,0.048980437219142914,0.4184180498123169,0.6812408566474915,1.59688401222229,-0.6718640923500061,0.11832232028245926,-0.05927888676524162,1.0894659757614136,0.0017764164367690682,0.3914325535297394,0.6449837684631348,1.5854010581970215,-0.7199919819831848,0.1906944215297699,-0.05027385428547859,1.081333875656128,-0.06823320686817169,0.5420876145362854,0.6372500658035278,1.5349557399749756,-0.6381233334541321,0.1893385946750641,-0.021096061915159225,1.07089102268219,-0.0010377446888014674,0.5650970339775085,0.5815211534500122,1.535779356956482,-0.12706300616264343,0.0006253800820559263,0.36862021684646606,1.5162309408187866,0.1301892250776291,0.0011264191707596183
idle,0.6222919821739197,0.6996423602104187,-0.3087483048439026,0.9964359998703003,0.328704297542572,0.7204396724700928,0.1365247219800949,0.9978891015052795,0.6900094747543335,1.0425865650177002,-0.41677969694137573,0.3511198163032532,0.18166427314281464,0.958439290523529,0.26172924041748047,0.5426278710365295,0.671744704246521,1.4845131635665894,-0.6096099019050598,0.0953621044754982,0.005754807032644749,1.0639384984970093,0.01603366807103157,0.4172498285770416,0.6813013553619385,1.6093546152114868,-0.6717676520347595,0.1166786178946495,-0.05970917269587517,1.0903087854385376,-0.03410779684782028,0.3898748755455017,0.64506596326828,1.600035548210144,-0.7196363806724548,0.1885119527578354,-0.05074377730488777,1.0822551250457764,-0.1025066003203392,0.5408373475074768,0.6373003721237183,1.5490756034851074,-0.6376461982727051,0.18741245567798615,-0.022183656692504883,1.0740633010864258,-0.03411143273115158,0.5641269087791443,0.5812430381774902,1.536428451538086,-0.12924326956272125,0.00060651934472844,0.36787864565849304,1.5164109468460083,0.13240385055541992,0.0011005275882780552
idle,0.6223368644714355,0.6995630264282227,-0.3089359700679779,0.9964591860771179,0.32867535948753357,0.7204248905181885,0.13588091731071472,0.9979000687599182,0.6902336478233337,1.0433692932128906,-0.41891390085220337,0.34958934783935547,0.18022124469280243,0.9587364196777344,0.2557552754878998,0.5438610315322876,0.6718091368675232,1.4863651990890503,-0.6109963655471802,0.09401115775108337,0.003720166627317667,1.0642396211624146,-0.007628587540239096,0.41559192538261414,0.6817596554756165,1.6106250286102295,-0.6726223230361938,0.11508186906576157,-0.06002628803253174,1.0919675827026367,-0.06076084449887276,0.38744691014289856,0.6453530192375183,1.6015070676803589,-0.7206312417984009,0.1862947791814804,-0.050914205610752106,1.0835928916931152,-0.12994131445884705,0.5385014414787292,0.6375082731246948,1.550888180732727,-0.6391420960426331,0.18534815311431885,-0.022928664460778236,1.0770764350891113,-0.05834187939763069,0.562046468257904,0.5808550119400024,1.5366246700286865,-0.12726722657680511,0.0005919307004660368,0.3667829632759094,1.5164169073104858,0.13046611845493317,0.001081568538211286
idle,0.6223511099815369,0.6995655298233032,-0.3101804256439209,0.9964874982833862,0.3286764919757843,0.7201856970787048,0.13079509139060974,0.9979102611541748,0.6905165910720825,1.0434703826904297,-0.4214189052581787,0.34962737560272217,0.17979101836681366,0.9588453769683838,0.2369174063205719,0.5423979163169861,0.6730475425720215,1.4835517406463623,-0.6163676977157593,0.0934562236070633,0.0027459333650767803,1.0642436742782593,-0.04977975785732269,0.4147612154483795,0.6835139393806458,1.6055810451507568,-0.6791290640830994,0.11438336223363876,-0.060169268399477005,1.0930355787277222,-0.10836563259363174,0.38639765977859497,0.6472169756889343,1.5960018634796143,-0.7263240218162537,0.18539951741695404,-0.050906937569379807,1.084699034690857,-0.17657586932182312,0.5375691056251526,0.6391216516494751,1.5465372800827026,-0.6444193124771118,0.1844329833984375,-0.02302786335349083,1.0789992809295654,-0.10070323944091797,0.5609326362609863,0.5808293223381042,1.5366370677947998,-0.12807178497314453,0.0005765259847976267,0.3667553961277008,1.516427993774414,0.13128986954689026,0.0010560335358604789
idle,0.622355580329895,0.6996727585792542,-0.31509527564048767,0.9966385364532471,0.3287045955657959,0.7200644612312317,0.12838032841682434,0.9979516863822937,0.6911064386367798,1.0441572666168213,-0.4310973286628723,0.35304906964302063,0.17978675663471222,0.9587980508804321,0.21348154544830322,0.5399630069732666,0.6768742799758911,1.48700749874115,-0.6491488218307495,0.09545068442821503,0.001643724157474935,1.0633220672607422,-0.10941058397293091,0.4157697558403015,0.6894046068191528,1.6096652746200562,-0.7186385989189148,0.11688687652349472,-0.0604783371090889,1.0929855108261108,-0.17166945338249207,0.3885969817638397,0.6530886888504028,1.6000667810440063,-0.7680820226669312,0.1896582692861557,-0.05110672116279602,1.084346890449524,-0.24187593162059784,0.5402078032493591,0.6439216732978821,1.5507444143295288,-0.6789699792861938,0.1884201467037201,-0.02344701811671257,1.0790815353393555,-0.1619856059551239,0.5633870959281921,0.5807676911354065,1.5374581813812256,-0.1291881799697876,0.0005653226980939507,0.36674565076828003,1.5177464485168457,0.13246788084506989,0.0010319993598386645
idle,0.6223839521408081,0.6996701955795288,-0.3132907748222351,0.9967672824859619,0.32870322465896606,0.7200502157211304,0.128061905503273,0.9979931116104126,0.6914715766906738,1.0441381931304932,-0.4299620985984802,0.3560650050640106,0.18002527952194214,0.9587904214859009,0.2032911330461502,0.5389081239700317,0.6801413297653198,1.4868649244308472,-0.6446556448936462,0.09650849550962448,0.00251003447920084,1.063314437866211,-0.12890969216823578,0.41686293482780457,0.6938478946685791,1.6095070838928223,-0.7124699950218201,0.11803583800792694,-0.06044711917638779,1.092999815940857,-0.1922639012336731,0.39062774181365967,0.658119797706604,1.5997931957244873,-0.7616950273513794,0.19170701503753662,-0.05098019912838936,1.08424711227417,-0.26084959506988525,0.5424688458442688,0.6483322381973267,1.550328254699707,-0.6741415858268738,0.1905255764722824,-0.023418115451931953,1.0791490077972412,-0.18087440729141235,0.5656879544258118,0.5805262327194214,1.537872314453125,-0.12916694581508636,0.0005631688982248306,0.3664552569389343,1.5181552171707153,0.13245046138763428,0.0010257537942379713
idle,0.6225013136863708,0.6996479034423828,-0.3153165578842163,0.9968643188476562,0.32864782214164734,0.7200345396995544,0.11916796118021011,0.9980095028877258,0.6914758682250977,1.0442421436309814,-0.43111664056777954,0.35683968663215637,0.1789531707763672,0.9589807987213135,0.1860635131597519,0.5391263961791992,0.6802116632461548,1.485041618347168,-0.6461436152458191,0.09652096778154373,0.0018676549661904573,1.0641489028930664,-0.153989776968956,0.4134235978126526,0.6938372254371643,1.6061091423034668,-0.7133335471153259,0.11765822023153305,-0.06043147295713425,1.0968163013458252,-0.21783027052879333,0.387222558259964,0.6581535935401917,1.5965038537979126,-0.7622255086898804,0.19127613306045532,-0.050366222858428955,1.0884437561035156,-0.2862415611743927,0.538910984992981,0.6483551263809204,1.5479271411895752,-0.6751725673675537,0.18999655544757843,-0.02317247912287712,1.0837970972061157,-0.20566293597221375,0.5626202821731567,0.5808120965957642,1.5387427806854248,-0.12962910532951355,0.0005569579661823809,0.3664839267730713,1.519330382347107,0.13293902575969696,0.0010122006060555577
idle,0.6225617527961731,0.6996505260467529,-0.30947136878967285,0.9969848990440369,0.3284943699836731,0.7200213074684143,0.11180482059717178,0.9980584979057312,0.6915690898895264,1.0443115234375,-0.41436344385147095,0.35601815581321716,0.17889903485774994,0.9592831134796143,0.1852208822965622,0.5409154295921326,0.6815610527992249,1.4849218130111694,-0.6289723515510559,0.09558197110891342,0.0017172455554828048,1.0648289918899536,-0.13389597833156586,0.4109088182449341,0.6957888603210449,1.6059983968734741,-0.694197952747345,0.11659278720617294,-0.06037614494562149,1.09771728515625,-0.19484391808509827,0.3851231336593628,0.6599531173706055,1.5963101387023926,-0.744513750076294,0.1900310218334198,-0.050318025052547455,1.0891377925872803,-0.2634531855583191,0.5369642376899719,0.6498560309410095,1.5477328300476074,-0.6589614152908325,0.189364492893219,-0.02316794916987419,1.0851216316223145,-0.18516948819160461,0.5618050694465637,0.5814353227615356,1.5388556718826294,-0.12743601202964783,0.0005503256688825786,0.3665658235549927,1.5196179151535034,0.13080143928527832,0.0009983370546251535
idle,0.6225672364234924,0.6996564269065857,-0.3093826174736023,0.9970780611038208,0.3283609449863434,0.7200110554695129,0.10847221314907074,0.9980863332748413,0.6918979287147522,1.0448706150054932,-0.411522775888443,0.35814428329467773,0.17887894809246063,0.9594138860702515,0.18874004483222961,0.5440323948860168,0.6824935674667358,1.4846389293670654,-0.6192870140075684,0.09521058946847916,0.002127330284565687,1.0654852390289307,-0.1260295808315277,0.40841370820999146,0.6966943740844727,1.6059515476226807,-0.6835566759109497,0.11554558575153351,-0.060349952429533005,1.0978939533233643,-0.18641161918640137,0.38159796595573425,0.6603859663009644,1.5961520671844482,-0.7342516779899597,0.18857336044311523,-0.050214994698762894,1.0894112586975098,-0.25471895933151245,0.5331277847290039,0.6503962278366089,1.5475679636001587,-0.6491115093231201,0.1884661614894867,-0.02316344901919365,1.0856292247772217,-0.17740023136138916,0.5589926242828369,0.5817307233810425,1.5387829542160034,-0.12683840095996857,0.0005498916725628078,0.36662620306015015,1.5197112560272217,0.1301935911178589,0.0009923402685672045
idle,0.6226376295089722,0.6997009515762329,-0.3171078562736511,0.9971871376037598,0.3281053602695465,0.7202907800674438,0.08478911221027374,0.9981142282485962,0.6921036243438721,1.0449786186218262,-0.41187626123428345,0.3611142337322235,0.1787019819021225,0.9594306349754333,0.1572803407907486,0.5466681718826294,0.6827150583267212,1.4842056035995483,-0.6145448088645935,0.09529361873865128,0.00256753945723176,1.0666512250900269,-0.16351860761642456,0.4036750793457031,0.6969411969184875,1.6058902740478516,-0.6771765947341919,0.11460486054420471,-0.05997592210769653,1.0982160568237305,-0.2251061499118805,0.3752182424068451,0.6604819893836975,1.596021056175232,-0.7277271747589111,0.1872105598449707,-0.04951605573296547,1.0898675918579102,-0.29376593232154846,0.5257776379585266,0.65050208568573,1.547489881515503,-0.6438894271850586,0.18781323730945587,-0.022942518815398216,1.0860340595245361,-0.2146817147731781,0.5533201694488525,0.5820649266242981,1.5386942625045776,-0.12469835579395294,0.0005596745177172124,0.3665628731250763,1.519716501235962,0.12807992100715637,0.0010005395160987973
idle,0.6226492524147034,0.6997837424278259,-0.3145628869533539,0.9972318410873413,0.327872097492218,0.7211496829986572,0.08098646998405457,0.9980906248092651,0.6923434138298035,1.0446984767913818,-0.41036829352378845,0.3631246089935303,0.17906416952610016,0.9594405293464661,0.15801182389259338,0.5458272695541382,0.6826212406158447,1.4789533615112305,-0.6146625280380249,0.09570100158452988,0.004062454216182232,1.0666446685791016,-0.16751888394355774,0.4000425934791565,0.6966580748558044,1.600826382637024,-0.6773208379745483,0.11430618166923523,-0.059497833251953125,1.0973098278045654,-0.23078016936779022,0.37049591541290283,0.6601963639259338,1.5889936685562134,-0.7285237312316895,0.18657684326171875,-0.04927484318614006,1.0890896320343018,-0.30120426416397095,0.5200172066688538,0.6502346396446228,1.5399062633514404,-0.6441050171852112,0.1875387579202652,-0.022815821692347527,1.0852386951446533,-0.21929264068603516,0.5486008524894714,0.5820834636688232,1.5386087894439697,-0.12147863209247589,0.0005813869647681713,0.3665258288383484,1.519728422164917,0.12477308511734009,0.0010251037310808897
idle,0.6226311922073364,0.7001025676727295,-0.2985115349292755,0.9973495602607727,0.3277115225791931,0.7213975787162781,0.08288513869047165,0.9981427192687988,0.6924241781234741,1.0446221828460693,-0.39905622601509094,0.3658464550971985,0.1797417551279068,0.9594473242759705,0.14582718908786774,0.5482404828071594,0.6799737215042114,1.4783565998077393,-0.6141128540039062,0.09667836129665375,0.00733294989913702,1.0658259391784668,-0.21103790402412415,0.40207552909851074,0.6911896467208862,1.6003886461257935,-0.6778327226638794,0.1149730458855629,-0.05775367468595505,1.093671441078186,-0.2788383960723877,0.3726794123649597,0.6534790992736816,1.5871433019638062,-0.727255642414093,0.18746280670166016,-0.04810354858636856,1.084283471107483,-0.3472163677215576,0.5217718482017517,0.6444584131240845,1.537959337234497,-0.6428435444831848,0.18902082741260529,-0.007320399396121502,1.0717874765396118,-0.26231878995895386,0.5514693260192871,0.5823540091514587,1.538598656654358,-0.11755593121051788,0.0006033701356500387,0.3665458858013153,1.5200704336166382,0.12085925042629242,0.001055536326020956
idle,0.622632622718811,0.7002493143081665,-0.30002686381340027,0.9974693655967712,0.3277195990085602,0.7214184999465942,0.08613816648721695,0.9981765151023865,0.6924335360527039,1.044094204902649,-0.40539756417274475,0.372662752866745,0.18162629008293152,0.9593867063522339,0.16532911360263824,0.5474727153778076,0.6793715953826904,1.475996732711792,-0.6440194845199585,0.10039887577295303,0.00979645736515522,1.064400315284729,-0.18387529253959656,0.40532153844833374,0.6904929280281067,1.5970251560211182,-0.715594470500946,0.11854339390993118,-0.056661199778318405,1.090639352798462,-0.24833373725414276,0.37669312953948975,0.6527876853942871,1.5826220512390137,-0.7634174227714539,0.19260191917419434,-0.047691427171230316,1.0806523561477661,-0.31842437386512756,0.5257107019424438,0.6436415910720825,1.5337340831756592,-0.6727211475372314,0.19403626024723053,-0.0014745440566912293,1.0599473714828491,-0.23534031212329865,0.5558314323425293,0.5823522210121155,1.5384963750839233,-0.11868695169687271,0.0006265763659030199,0.36655229330062866,1.5200730562210083,0.12200362980365753,0.001079099951311946
idle,0.622721254825592,0.7013869285583496,-0.2997022867202759,0.9975478649139404,0.3277234733104706,0.7215222716331482,0.08436698466539383,0.9982067942619324,0.6924341917037964,1.0455646514892578,-0.39888685941696167,0.37761443853378296,0.18321533501148224,0.9593491554260254,0.16426604986190796,0.5489963293075562,0.6787124276161194,1.476096272468567,-0.6227365136146545,0.10124952346086502,0.011517304927110672,1.0606706142425537,-0.18464557826519012,0.4070940911769867,0.6897754669189453,1.5974116325378418,-0.687248706817627,0.1189119964838028,-0.05470951274037361,1.0846617221832275,-0.25003582239151,0.37772423028945923,0.6521211862564087,1.5829359292984009,-0.7376288175582886,0.19308815896511078,-0.04653296619653702,1.0748672485351562,-0.320151686668396,0.5263356566429138,0.6430162191390991,1.5338209867477417,-0.6517122983932495,0.1945980191230774,0.0026700939051806927,1.0501800775527954,-0.23635666072368622,0.5567346811294556,0.5825090408325195,1.5386039018630981,-0.11522968858480453,0.0006530934479087591,0.36655929684638977,1.5201376676559448,0.11852511018514633,0.0011137829860672355
idle,0.6227270364761353,0.701666533946991,-0.2918826937675476,0.9975972175598145,0.3278121054172516,0.721488893032074,0.085636205971241,0.9982253909111023,0.6924028992652893,1.0478265285491943,-0.3922882676124573,0.38072869181632996,0.18340347707271576,0.9593686461448669,0.1648847758769989,0.5481433272361755,0.6776589751243591,1.47701895236969,-0.6198845505714417,0.10223430395126343,0.011952029541134834,1.0594733953475952,-0.18264058232307434,0.40872567892074585,0.6882228851318359,1.5983415842056274,-0.6834312677383423,0.12041560560464859,-0.054443202912807465,1.0826711654663086,-0.248260498046875,0.3803374469280243,0.6509386301040649,1.5836735963821411,-0.7338660955429077,0.1954748034477234,-0.046534813940525055,1.0721814632415771,-0.3168947994709015,0.5292337536811829,0.6420162916183472,1.534569263458252,-0.6491514444351196,0.19661298394203186,0.0012287654681131244,1.0491806268692017,-0.233475923538208,0.5591740608215332,0.5824127197265625,1.5375837087631226,-0.11224342882633209,0.0006568451644852757,0.3664797842502594,1.5194072723388672,0.1154908761382103,0.0011156587861478329
